x(m),y(m)
1.278175,0.5166124999999999
1.2869249999999999,0.5166124999999999
1.295675,0.5166124999999999
1.304425,0.5166124999999999
1.278175,0.5255375
1.2869249999999999,0.5255375
1.295675,0.5255375
1.304425,0.5255375
1.278175,0.5344625
1.2869249999999999,0.5344625
1.295675,0.5344625
1.304425,0.5344625
1.278175,0.5433875
1.2869249999999999,0.5433875
1.295675,0.5433875
1.304425,0.5433875
